Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment,country
25,4,2011,13,Primula veris,0.000533333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
25,4,2011,13,Viola canina,0.012,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Fragaria viridis,0.011333333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Euphorbia cyparissias,0.028,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Ranunculus bulbosus,0.000666667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Crataegus ,0.16,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Vicia sepium,0.000106667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Primula veris,0.008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Stellaria holostea,0.003333333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Lotus corniculatus,0.000133333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Glechoma hederacea,8.33333E-05,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Hippocrepis comosa,0.2,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Taraxacum officinale,0.0014,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Euphorbia cyparissias,0.233333333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Salvia pratensis,0.000666667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Pimpinella major,0.2,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Ajuga genevensis,0.016,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Veronica chamaedrys,0.0032,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Alliaria petiolata,0.000133333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Potentilla verna,0.000533333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Helianthemum nummularium,0.000133333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Euphorbia cyparissias,0.060666667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Fragaria viridis,0.006666667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Primula veris,0.004266667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Vicia sepium,0.000373333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Hippocrepis comosa,0.0002,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,11,Sanguisorba minor,0.006666667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Euphorbia cyparissias,0.163333333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Potentilla verna,0.003333333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Hippocrepis comosa,0.16,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Taraxacum officinale,0.004666667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Vicia sepium,0.00032,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Veronica chamaedrys,0.005333333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Ajuga genevensis,0.006,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Fragaria viridis,0.000466667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Sanguisorba minor,0.004,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Polygala comosa,0.03,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
26,4,2011,10,Anemone sylvestris,0.000933333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,8,Armeria maritima,0.007,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,8,Bunias orientalis,0.019,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,8,Anchusa arvensis,0.0024,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,8,Anthemis arvensis,0.003333333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,8,Erodium cicutarium,0.01,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,8,Cerastium arvense,0.006,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,8,Silene latifolia,0.000133333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,8,Cerastium arvense,0.04,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,8,Armeria maritima,0.028,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,15,Primula veris,0.018666667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,15,Vicia sepium,0.005333333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,15,Cerastium arvense,0.0007,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,15,Ranunculus auricomus,0.005333333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,15,Taraxacum officinale,0.001866667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,15,Primula veris,0.026666667,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
28,4,2011,15,Potentilla verna,0.009,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Germany
