ID,Flower.species,Type,Country,Period,Date,Site,Landuse,Habitat.EUNIS,Habitat.Detailed,Transect,Subtransect,Plot.ID,Plot.location,Flower.genus,Flower.family,Nr.inflorescences.per.plot,Inflorescence.Type.counted
3499,Senecio.vulgaris,Wild,FR,A,23/04/2021,FR_V13,Rural.habitat.mosaic,Low.and.medium.altitude.hay.meadows,Meadows,2,1,1,ground,Senecio,Asteraceae,2,capitulum
3620,Sonchus.asper,Wild,FR,A,23/04/2021,FR_V13,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.napus,5,2,2,ground,Sonchus,Asteraceae,150,capitulum
3810,Taraxacum.officinale,Wild,FR,A,23/04/2021,FR_V13,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Poplar.grove,4,1,1,ground,Taraxacum,Asteraceae,2,capitulum
3851,Taraxacum.officinale,Wild,FR,A,23/04/2021,FR_V13,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,3,1,1,ground,Taraxacum,Asteraceae,64,capitulum
3865,Taraxacum.officinale,Wild,FR,A,23/04/2021,FR_V13,Rural.habitat.mosaic,Low.and.medium.altitude.hay.meadows,Meadows,2,1,2,ground,Taraxacum,Asteraceae,5,capitulum
4396,Veronica.arvensis,Wild,FR,A,23/04/2021,FR_V13,Rural.habitat.mosaic,Low.and.medium.altitude.hay.meadows,Meadows,2,1,1,ground,Veronica,Plantaginaceae,12,single.flower
1029,Cruciata.laevipes,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Temperate.thickets.and.scrub,Thickets,3,1,2,ground,Cruciata,Rubiaceae,12,flower.head
3182,Ranunculus.repens,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,4,1,1,ground,Ranunculus,Ranunculaceae,1,single.flower
3468,Scandix.pecten-veneris,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,3,1,ground,Scandix,Apiaceae,54,umbel
3483,Senecio.vulgaris,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,1,3,ground,Senecio,Asteraceae,43,capitulum
3489,Senecio.vulgaris,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,2,1,ground,Senecio,Asteraceae,28,capitulum
3494,Senecio.vulgaris,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,1,2,ground,Senecio,Asteraceae,19,capitulum
3496,Senecio.vulgaris,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,2,2,ground,Senecio,Asteraceae,17,capitulum
3503,Senecio.vulgaris,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,1,1,ground,Senecio,Asteraceae,22,capitulum
3505,Senecio.vulgaris,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,2,3,ground,Senecio,Asteraceae,2,capitulum
3509,Senecio.vulgaris,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,4,2,ground,Senecio,Asteraceae,23,capitulum
3906,Taraxacum.officinale,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,4,1,1,ground,Taraxacum,Asteraceae,3,capitulum
4674,Viola.sp,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,4,1,ground,Viola,Violaceae,19,single.flower
4677,Viola.sp,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,4,2,ground,Viola,Violaceae,9,single.flower
4682,Viola.sp,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,3,1,ground,Viola,Violaceae,7,single.flower
4683,Viola.sp,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,2,3,ground,Viola,Violaceae,1,single.flower
4686,Viola.sp,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,3,2,ground,Viola,Violaceae,27,single.flower
4693,Viola.sp,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,2,2,ground,Viola,Violaceae,5,single.flower
4699,Viola.sp,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,1,2,ground,Viola,Violaceae,2,single.flower
4718,Viola.sp,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,1,1,ground,Viola,Violaceae,10,single.flower
4719,Viola.sp,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,1,3,ground,Viola,Violaceae,1,single.flower
4729,Viola.sp,Wild,FR,A,20/04/2021,FR_V15,Rural.habitat.mosaic,Intensive.unmixed.crops,Brassica.nigra,1,2,1,ground,Viola,Violaceae,2,single.flower
528,Cerastium.glomeratum,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,2,1,2,ground,Cerastium,Caryophyllaceae,6,single.flower
957,Crataegus.sp,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,1,8,shrub,Crataegus,Rosaceae,15,single.flower
1267,Ficaria.verna,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,1,11,ground,Ficaria,Ranunculaceae,1,single.flower
1275,Ficaria.verna,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,1,3,ground,Ficaria,Ranunculaceae,4,single.flower
1283,Ficaria.verna,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,1,1,ground,Ficaria,Ranunculaceae,5,single.flower
1339,Fragaria.moschata,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,3,9,ground,Fragaria,Rosaceae,18,single.flower
1342,Fragaria.moschata,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,3,1,ground,Fragaria,Rosaceae,2,single.flower
1356,Fragaria.vesca,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,2,2,2,ground,Fragaria,Rosaceae,58,single.flower
1766,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,3,3,ground,Glechoma,Lamiaceae,4,whorl
1773,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,1,ground,Glechoma,Lamiaceae,16,whorl
1780,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,3,5,ground,Glechoma,Lamiaceae,7,whorl
1781,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,13,ground,Glechoma,Lamiaceae,54,whorl
1793,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,3,1,ground,Glechoma,Lamiaceae,17,whorl
1798,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,15,ground,Glechoma,Lamiaceae,25,whorl
1805,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,1,5,ground,Glechoma,Lamiaceae,20,whorl
1806,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,1,9,ground,Glechoma,Lamiaceae,38,whorl
1810,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,9,ground,Glechoma,Lamiaceae,17,whorl
1813,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,3,ground,Glechoma,Lamiaceae,9,whorl
1820,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,5,ground,Glechoma,Lamiaceae,6,whorl
1821,Glechoma.hederacea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,7,ground,Glechoma,Lamiaceae,3,whorl
3656,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,21,ground,Stellaria,Caryophyllaceae,20,single.flower
3658,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,19,ground,Stellaria,Caryophyllaceae,56,single.flower
3662,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,17,ground,Stellaria,Caryophyllaceae,54,single.flower
3663,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,5,ground,Stellaria,Caryophyllaceae,54,single.flower
3665,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,7,ground,Stellaria,Caryophyllaceae,74,single.flower
3672,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,11,ground,Stellaria,Caryophyllaceae,83,single.flower
3673,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,13,ground,Stellaria,Caryophyllaceae,33,single.flower
3675,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,9,ground,Stellaria,Caryophyllaceae,22,single.flower
3677,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,3,ground,Stellaria,Caryophyllaceae,150,single.flower
3678,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,1,ground,Stellaria,Caryophyllaceae,83,single.flower
3680,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,1,5,ground,Stellaria,Caryophyllaceae,35,single.flower
3685,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,1,1,ground,Stellaria,Caryophyllaceae,96,single.flower
3690,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,3,5,ground,Stellaria,Caryophyllaceae,2,single.flower
3691,Stellaria.holostea,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,3,7,ground,Stellaria,Caryophyllaceae,23,single.flower
3726,Symphytum.officinale,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,3,3,ground,Symphytum,Boraginaceae,5,cyme
3728,Symphytum.officinale,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,3,7,ground,Symphytum,Boraginaceae,6,cyme
3778,Taraxacum.officinale,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,2,2,1,ground,Taraxacum,Asteraceae,3,capitulum
3815,Taraxacum.officinale,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,2,1,1,ground,Taraxacum,Asteraceae,1,capitulum
4418,Veronica.chamaedrys,Wild,FR,A,29/04/2021,FR_V16,Intensive.agriculture,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,1,2,9,ground,Veronica,Plantaginaceae,1,single.flower
342,Bellis.perennis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,2,2,ground,Bellis,Asteraceae,13,capitulum
524,Cerastium.glomeratum,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,2,1,ground,Cerastium,Caryophyllaceae,2,single.flower
530,Cerastium.glomeratum,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,1,3,ground,Cerastium,Caryophyllaceae,8,single.flower
1372,Fumaria.officinalis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,3,3,ground,Fumaria,Papaveraceae,3,flower.head
2172,Lamium.purpureum,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,3,2,ground,Lamium,Lamiaceae,150,single.flower
2174,Lamium.purpureum,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,3,1,ground,Lamium,Lamiaceae,87,single.flower
2175,Lamium.purpureum,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,3,3,ground,Lamium,Lamiaceae,21,single.flower
3155,Ranunculus.acris,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,3,2,ground,Ranunculus,Ranunculaceae,2,single.flower
3159,Ranunculus.acris,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,1,1,ground,Ranunculus,Ranunculaceae,2,single.flower
3164,Ranunculus.acris,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,2,1,ground,Ranunculus,Ranunculaceae,4,single.flower
3453,Salix.viminalis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,Permanent.non.tidal.smooth.flowing.watercourses,Riverbank,2,1,2,shrub,Salix,Salicaceae,12,catkins
3454,Salix.viminalis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,Permanent.non.tidal.smooth.flowing.watercourses,Riverbank,2,1,1,shrub,Salix,Salicaceae,10,catkins
3455,Salix.viminalis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,Permanent.non.tidal.smooth.flowing.watercourses,Riverbank,2,1,3,shrub,Salix,Salicaceae,28,catkins
3850,Taraxacum.officinale,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,2,2,ground,Taraxacum,Asteraceae,4,capitulum
3852,Taraxacum.officinale,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,1,2,ground,Taraxacum,Asteraceae,7,capitulum
3871,Taraxacum.officinale,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,2,1,ground,Taraxacum,Asteraceae,6,capitulum
3890,Taraxacum.officinale,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,2,3,ground,Taraxacum,Asteraceae,28,capitulum
3893,Taraxacum.officinale,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,1,1,ground,Taraxacum,Asteraceae,2,capitulum
3937,Taraxacum.officinale,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,1,3,ground,Taraxacum,Asteraceae,3,capitulum
4375,Veronica.arvensis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,2,2,ground,Veronica,Plantaginaceae,88,single.flower
4376,Veronica.arvensis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,2,3,ground,Veronica,Plantaginaceae,2,single.flower
4378,Veronica.arvensis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,3,1,ground,Veronica,Plantaginaceae,33,single.flower
4380,Veronica.arvensis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,3,2,ground,Veronica,Plantaginaceae,59,single.flower
4391,Veronica.arvensis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,3,3,ground,Veronica,Plantaginaceae,1,single.flower
4399,Veronica.arvensis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,1,3,ground,Veronica,Plantaginaceae,13,single.flower
4405,Veronica.arvensis,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,1,1,ground,Veronica,Plantaginaceae,1,single.flower
4472,Veronica.persica,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,3,3,ground,Veronica,Plantaginaceae,31,single.flower
4481,Veronica.persica,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,3,1,ground,Veronica,Plantaginaceae,43,single.flower
4508,Veronica.persica,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,3,2,ground,Veronica,Plantaginaceae,36,single.flower
4522,Veronica.persica,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,1,1,ground,Veronica,Plantaginaceae,4,single.flower
4536,Veronica.persica,Wild,FR,A,26/04/2021,FR_V18,Intensive.agriculture,semi.natural.grass,Grass.strip,1,2,2,ground,Veronica,Plantaginaceae,21,single.flower
297,Bellis.perennis,Wild,FR,A,26/04/2021,FR_VAU,Urban,Park.lawns,Park.lawns,5,2,2,ground,Bellis,Asteraceae,62,capitulum
306,Bellis.perennis,Wild,FR,A,26/04/2021,FR_VAU,Urban,Park.lawns,Park.lawns,5,3,1,ground,Bellis,Asteraceae,55,capitulum
314,Bellis.perennis,Wild,FR,A,26/04/2021,FR_VAU,Urban,Park.lawns,Park.lawns,5,2,1,ground,Bellis,Asteraceae,38,capitulum
345,Bellis.perennis,Wild,FR,A,26/04/2021,FR_VAU,Urban,Park.lawns,Park.lawns,5,1,3,ground,Bellis,Asteraceae,63,capitulum
347,Bellis.perennis,Wild,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Bellis,Asteraceae,27,capitulum
356,Bellis.perennis,Wild,FR,A,26/04/2021,FR_VAU,Urban,Park.lawns,Park.lawns,5,1,2,ground,Bellis,Asteraceae,15,capitulum
358,Bellis.perennis,Wild,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Bellis,Asteraceae,16,capitulum
405,Borago.officinalis,Wild,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Borago,Boraginaceae,1,single.flower
955,Crataegus.sp,Wild,FR,A,26/04/2021,FR_VAU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Poplar.grove,2,1,3,shrub,Crataegus,Rosaceae,1500,single.flower
956,Crataegus.sp,Wild,FR,A,26/04/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,3,1,3,shrub,Crataegus,Rosaceae,350,single.flower
1153,Erodium.cicutarium,Wild,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Erodium,Geraniaceae,2,single.flower
1199,Euphorbia.sp,Wild,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,1,ground,Euphorbia,Euphorbiaceae,72,flower.head
1346,Fragaria.sp,Ornamental,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,1,ground,Fragaria,Rosaceae,7,single.flower
1606,Geranium.molle,Wild,FR,A,26/04/2021,FR_VAU,Urban,Park.lawns,Park.lawns,5,1,1,ground,Geranium,Geraniaceae,8,single.flower
1771,Glechoma.hederacea,Wild,FR,A,26/04/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,3,2,1,ground,Glechoma,Lamiaceae,35,single.flower
1774,Glechoma.hederacea,Wild,FR,A,26/04/2021,FR_VAU,Urban,Permanent.non.tidal.smooth.flowing.watercourses,Riverbank,4,3,1,ground,Glechoma,Lamiaceae,9,single.flower
1776,Glechoma.hederacea,Wild,FR,A,26/04/2021,FR_VAU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Poplar.grove,2,1,1,ground,Glechoma,Lamiaceae,12,single.flower
2042,Hyacinthoides.sp,Ornamental,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,1,ground,Hiacinthoides,Liliaceae,6,single.flower
2043,Hydrangea.arborescens,Ornamental,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,3,shrub,Hydrangea,Hydrangeaceae,150,flower.head
2360,Malus.sp,Ornamental,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,2,shrub,Malus,Rosaceae,250,single.flower
2362,Malus.sp,Ornamental,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,3,shrub,Malus,Rosaceae,150,single.flower
2364,Malus.sp,Ornamental,FR,A,26/04/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,3,1,3,shrub,Malus,Rosaceae,250,single.flower
2374,Medicago.arabica,Wild,FR,A,26/04/2021,FR_VAU,Urban,Park.lawns,Park.lawns,5,3,1,ground,Medicago,Fabaceae,16,flower.head
2486,Muscari.comosum,Ornamental,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,1,ground,Muscari,Asparagaceae,4,flower.head
2490,Muscari.neglectum,Ornamental,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Muscari,Asparagaceae,23,flower.head
2516,Myosotis.sp,Ornamental,FR,A,26/04/2021,FR_VAU,Urban,Park.lawns,Park.lawns,5,1,3,ground,Myosotis,Boraginaceae,450,cyme
2767,Plantago.lanceolata,Wild,FR,A,26/04/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,3,3,1,ground,Plantago,Plantaginaceae,6,flower.head
2984,Primula.vulgaris,Ornamental,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,1,ground,Primula,Primulaceae,6,single.flower
3064,Prunus.laurocerasus,Ornamental,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,2,shrub,Prunus,Rosaceae,4,flower.head
3154,Ranunculus.acris,Wild,FR,A,26/04/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,3,2,1,ground,Ranunculus,Ranunculaceae,2,single.flower
3158,Ranunculus.acris,Wild,FR,A,26/04/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,3,1,1,ground,Ranunculus,Ranunculaceae,10,single.flower
3167,Ranunculus.acris,Wild,FR,A,26/04/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,3,2,2,ground,Ranunculus,Ranunculaceae,14,single.flower
3451,Salix.sp,Wild,FR,A,26/04/2021,FR_VAU,Urban,Permanent.non.tidal.smooth.flowing.watercourses,Riverbank,4,1,1,shrub,Salix,Salicaceae,16,catkins
3510,Senecio.vulgaris,Wild,FR,A,26/04/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,1,ground,Senecio,Asteraceae,250,capitulum
