Survey,Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Total_flower_cover,Collected_insects,Comment
UNIPD01,17,7,2018,UNIPD01_An,Centaurea_stoebe,8,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_An,Centaurea_stoebe,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,26,6,2018,UNIPD01_B,Centaurea_stoebe,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_B,Centaurea_stoebe,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_B,Centaurea_stoebe,9,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_B,Centaurea_stoebe,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_I,Centaurea_stoebe,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_I,Centaurea_stoebe,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,10,7,2018,UNIPD01_In,Centaurea_stoebe,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_In,Centaurea_stoebe,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_In,Centaurea_stoebe,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,6,2018,UNIPD01_D,Cerastium_arvense,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,13,7,2018,UNIPD01_D,Cerastium_arvense,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,6,2018,UNIPD01_Dn,Cerastium_arvense,11,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,13,7,2018,UNIPD01_Dn,Cerastium_arvense,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,9,6,2018,UNIPD01_D,Cerastium_carenthianum,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,9,6,2018,UNIPD01_Dn,Cerastium_carenthianum,15,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,18,6,2018,UNIPD01_Bn,Cerastium_fontanum,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_F,Chelidonium_majus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,28,8,2018,UNIPD01_Bn,Cichorium_intybus,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,6,2018,UNIPD01_I,Cichorium_intybus,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,7,2018,UNIPD01_I,Cichorium_intybus,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_I,Cichorium_intybus,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_I,Cichorium_intybus,8,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,6,2018,UNIPD01_In,Cichorium_intybus,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_In,Cichorium_intybus,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_In,Cichorium_intybus,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,6,2018,UNIPD01_I,Cirsium_arvense,15,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_I,Cirsium_arvense,15,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,7,2018,UNIPD01_I,Cirsium_arvense,11,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_I,Cirsium_arvense,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,7,2018,UNIPD01_In,Cirsium_arvense,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_In,Cirsium_arvense,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,6,2018,UNIPD01_D,Cirsium_erisithales,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,6,2018,UNIPD01_H,Cirsium_montanum,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,6,2018,UNIPD01_H,Cirsium_montanum,14,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_H,Cirsium_montanum,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,14,7,2018,UNIPD01_H,Cirsium_montanum,23,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_H,Cirsium_montanum,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,6,2018,UNIPD01_Hn,Cirsium_montanum,3,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,28,6,2018,UNIPD01_Hn,Cirsium_montanum,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_Hn,Cirsium_montanum,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,14,7,2018,UNIPD01_Hn,Cirsium_montanum,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_E,Cirsium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_E,Cirsium_vulgare,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_G,Cirsium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_H,Clinopodium_grandiflorum,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_A,Clinopodium_nepeta,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_H,Clinopodium_vulgare,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,7,6,2018,UNIPD01_Fn,Coronilla_varia,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,27,6,2018,UNIPD01_Fn,Coronilla_varia,4,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,6,2018,UNIPD01_H,Coronilla_varia,0,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,14,7,2018,UNIPD01_H,Coronilla_varia,11,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_H,Coronilla_varia,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,7,2018,UNIPD01_In,Coronilla_varia,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,30,8,2018,UNIPD01_In,Coronilla_varia,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,26,6,2018,UNIPD01_B,Crepis_biennis,6,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_B,Crepis_biennis,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_B,Crepis_biennis,10,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_Gn,Crepis_biennis,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,6,2018,UNIPD01_H,Crepis_biennis,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,6,2018,UNIPD01_H,Crepis_biennis,2,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,14,7,2018,UNIPD01_H,Crepis_biennis,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_H,Crepis_biennis,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,27,6,2018,UNIPD01_E,Crepis_capillaris,2,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,13,7,2018,UNIPD01_E,Crepis_capillaris,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_E,Crepis_capillaris,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_E,Crepis_capillaris,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,13,7,2018,UNIPD01_En,Crepis_capillaris,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,25,7,2018,UNIPD01_En,Crepis_capillaris,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_En,Crepis_capillaris,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,25,7,2018,UNIPD01_F,Crepis_capillaris,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,12,7,2018,UNIPD01_F,Crepis_capillaris,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_Fn,Crepis_capillaris,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_Fn,Crepis_capillaris,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,6,2018,UNIPD01_G,Crepis_capillaris,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_G,Crepis_capillaris,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,28,6,2018,UNIPD01_Gn,Crepis_capillaris,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,6,2018,UNIPD01_In,Crepis_capillaris,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,24,7,2018,UNIPD01_A,Crepis_foetida,4,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_Bn,Crepis_foetida,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_Bn,Crepis_foetida,3,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,28,8,2018,UNIPD01_Bn,Crepis_foetida,25,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,6,2018,UNIPD01_Hn,Crepis_paludosa,11,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_Hn,Crepis_paludosa,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_Hn,Crepis_paludosa,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,27,6,2018,UNIPD01_F,Cymbalaria_muralis,14,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,6,6,2018,UNIPD01_C,Dactylorhiza_fuchsii,9,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,27,6,2018,UNIPD01_E,Dactylorhiza_fuchsii,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,6,2018,UNIPD01_En,Dactylorhiza_fuchsii,3,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,27,6,2018,UNIPD01_En,Dactylorhiza_fuchsii,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,13,7,2018,UNIPD01_En,Dactylorhiza_fuchsii,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,28,6,2018,UNIPD01_H,Dactylorhiza_fuchsii,0,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,6,2018,UNIPD01_Hn,Dactylorhiza_fuchsii,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,10,6,2018,UNIPD01_Hn,Dactylorhiza_fuchsii,2,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,2,7,2018,UNIPD01_A,Daucus_carota,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,7,2018,UNIPD01_A,Daucus_carota,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,24,7,2018,UNIPD01_A,Daucus_carota,8,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,17,7,2018,UNIPD01_An,Daucus_carota,16,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,24,7,2018,UNIPD01_An,Daucus_carota,40,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_B,Daucus_carota,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,25,7,2018,UNIPD01_B,Daucus_carota,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_B,Daucus_carota,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,12,7,2018,UNIPD01_Bn,Daucus_carota,2,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,25,7,2018,UNIPD01_Bn,Daucus_carota,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_Bn,Daucus_carota,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,24,7,2018,UNIPD01_C,Daucus_carota,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_C,Daucus_carota,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_Cn,Daucus_carota,7,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,24,7,2018,UNIPD01_Cn,Daucus_carota,10,Percentage_of_the_species_at_the_site,NA,y,NA
UNIPD01,28,8,2018,UNIPD01_Cn,Daucus_carota,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_Fn,Daucus_carota,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_Fn,Daucus_carota,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_I,Daucus_carota,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_I,Daucus_carota,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,29,6,2018,UNIPD01_In,Daucus_carota,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,7,2018,UNIPD01_In,Daucus_carota,10,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_In,Daucus_carota,17,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_In,Daucus_carota,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,30,8,2018,UNIPD01_In,Dianthus_seguieri,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,25,7,2018,UNIPD01_Gn,Dianthus_sylvestris,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,2,7,2018,UNIPD01_A,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,7,2018,UNIPD01_A,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,6,2018,UNIPD01_An,Echium_vulgare,4,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,17,7,2018,UNIPD01_An,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,6,6,2018,UNIPD01_B,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,6,2018,UNIPD01_B,Echium_vulgare,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_B,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_B,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_B,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,27,6,2018,UNIPD01_C,Echium_vulgare,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_C,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,27,6,2018,UNIPD01_Cn,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,7,6,2018,UNIPD01_Cn,Echium_vulgare,4,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_Cn,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,24,7,2018,UNIPD01_Cn,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,y,NA
UNIPD01,10,6,2018,UNIPD01_E,Echium_vulgare,4,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,27,6,2018,UNIPD01_E,Echium_vulgare,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_E,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,13,7,2018,UNIPD01_E,Echium_vulgare,4,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_E,Echium_vulgare,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,27,6,2018,UNIPD01_Fn,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,7,6,2018,UNIPD01_Fn,Echium_vulgare,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,6,2018,UNIPD01_H,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,18,6,2018,UNIPD01_I,Echium_vulgare,10,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,6,2018,UNIPD01_In,Echium_vulgare,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,18,6,2018,UNIPD01_In,Echium_vulgare,9,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,7,2018,UNIPD01_In,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_In,Echium_vulgare,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,14,7,2018,UNIPD01_Hn,Epilobium_angustifolium,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_Hn,Epilobium_angustifolium,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_Gn,Epilobium_ciliatum,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,25,7,2018,UNIPD01_Bn,Epilobium_hirsutum,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_Bn,Epilobium_hirsutum,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_E,Epilobium_hirsutum,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_H,Epilobium_hirsutum,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,26,7,2018,UNIPD01_I,Epilobium_hirsutum,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,7,2018,UNIPD01_I,Epilobium_hirsutum,6,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_I,Epilobium_hirsutum,2,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,26,7,2018,UNIPD01_In,Epilobium_hirsutum,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,7,2018,UNIPD01_In,Epilobium_hirsutum,10,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_In,Epilobium_hirsutum,2,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,13,7,2018,UNIPD01_D,Epipactis_purpurea,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,13,7,2018,UNIPD01_Dn,Epipactis_purpurea,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,6,6,2018,UNIPD01_A,Erigeron_annuus,15,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,24,7,2018,UNIPD01_A,Erigeron_annuus,4,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,2,7,2018,UNIPD01_A,Erigeron_annuus,12,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,10,7,2018,UNIPD01_A,Erigeron_annuus,8,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_A,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,9,6,2018,UNIPD01_An,Erigeron_annuus,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,6,2018,UNIPD01_An,Erigeron_annuus,4,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,24,7,2018,UNIPD01_An,Erigeron_annuus,15,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,17,7,2018,UNIPD01_An,Erigeron_annuus,16,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_An,Erigeron_annuus,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,6,2018,UNIPD01_B,Erigeron_annuus,22,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_B,Erigeron_annuus,14,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_B,Erigeron_annuus,20,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_B,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,18,6,2018,UNIPD01_Bn,Erigeron_annuus,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,6,2018,UNIPD01_Bn,Erigeron_annuus,4,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_Bn,Erigeron_annuus,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_Bn,Erigeron_annuus,20,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_Bn,Erigeron_annuus,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,27,6,2018,UNIPD01_C,Erigeron_annuus,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,24,7,2018,UNIPD01_C,Erigeron_annuus,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,27,6,2018,UNIPD01_Cn,Erigeron_annuus,14,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,24,7,2018,UNIPD01_Cn,Erigeron_annuus,8,Percentage_of_the_species_at_the_site,NA,y,NA
UNIPD01,12,7,2018,UNIPD01_Cn,Erigeron_annuus,13,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_Cn,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,27,6,2018,UNIPD01_E,Erigeron_annuus,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_E,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,13,7,2018,UNIPD01_E,Erigeron_annuus,2,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,28,8,2018,UNIPD01_E,Erigeron_annuus,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,13,7,2018,UNIPD01_En,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,25,7,2018,UNIPD01_En,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,8,2018,UNIPD01_En,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,27,6,2018,UNIPD01_F,Erigeron_annuus,10,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,7,6,2018,UNIPD01_F,Erigeron_annuus,50,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_F,Erigeron_annuus,5,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_F,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,7,6,2018,UNIPD01_Fn,Erigeron_annuus,45,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,27,6,2018,UNIPD01_Fn,Erigeron_annuus,52,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,12,7,2018,UNIPD01_Fn,Erigeron_annuus,15,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_Fn,Erigeron_annuus,12,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_Fn,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,10,6,2018,UNIPD01_G,Erigeron_annuus,10,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,6,2018,UNIPD01_G,Erigeron_annuus,6,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,13,7,2018,UNIPD01_G,Erigeron_annuus,7,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,25,7,2018,UNIPD01_G,Erigeron_annuus,7,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_G,Erigeron_annuus,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,28,6,2018,UNIPD01_Gn,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,10,6,2018,UNIPD01_Gn,Erigeron_annuus,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,13,7,2018,UNIPD01_Gn,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,25,7,2018,UNIPD01_Gn,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,29,8,2018,UNIPD01_Gn,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,26,7,2018,UNIPD01_H,Erigeron_annuus,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,14,7,2018,UNIPD01_H,Erigeron_annuus,2,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_H,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,14,7,2018,UNIPD01_Hn,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,26,7,2018,UNIPD01_Hn,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,8,2018,UNIPD01_Hn,Erigeron_annuus,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,29,6,2018,UNIPD01_I,Erigeron_annuus,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,18,6,2018,UNIPD01_I,Erigeron_annuus,7,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,26,7,2018,UNIPD01_I,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,N,NA
UNIPD01,10,7,2018,UNIPD01_I,Erigeron_annuus,3,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,30,8,2018,UNIPD01_I,Erigeron_annuus,1,Percentage_of_the_species_at_the_site,NA,Y,NA
UNIPD01,18,6,2018,UNIPD01_In,Erigeron_annuus,2,Percentage_of_the_species_at_the_site,NA,Y,NA
