Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment,Inflorescence type
25,5,2021,FR_V08,Cruciata laevipes,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
25,5,2021,FR_V08,Cruciata laevipes,39,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
25,5,2021,FR_V08,Cruciata laevipes,63,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
25,5,2021,FR_V08,Cruciata laevipes,1000-2000,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
25,5,2021,FR_V08,Cruciata laevipes,600-700,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
25,5,2021,FR_V08,Euphorbia flavicoma,16,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
25,5,2021,FR_V08,Euphorbia flavicoma,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
25,5,2021,FR_V08,Euphorbia flavicoma,22,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
25,5,2021,FR_V08,Galium aparine,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,cyme
25,5,2021,FR_V08,Galium aparine,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,cyme
25,5,2021,FR_V08,Galium aparine,24,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,cyme
25,5,2021,FR_V08,Geranium dissectum,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Geranium molle,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Geranium robertianum,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Geranium rotundifolium,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Glechoma hederacea,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Glechoma hederacea,18,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Lamium album,14,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Lamium album,32,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Lamium galeobdolon,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Lamium galeobdolon,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Lamium purpureum,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Lamium purpureum,18,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Lamium purpureum,19,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Myosotis sp,29,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,cyme
25,5,2021,FR_V08,Ranunculus acris,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Ranunculus acris,42,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Ranunculus sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Salix caprea,10,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 2,catkins
25,5,2021,FR_V08,Stellaria media,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Stellaria media,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Veronica arvensis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Veronica chamaedrys,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Veronica persica,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Viburnum opulus,19,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 2,umbel
25,5,2021,FR_V08,Vicia sativa,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
25,5,2021,FR_V08,Viola arvensis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
22,7,2021,FR_V08,Carduus crispus,24,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
22,7,2021,FR_V08,Clematis vitalba,19,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Clematis vitalba,28,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 3,single.flower
22,7,2021,FR_V08,Clematis vitalba,46,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 3,single.flower
22,7,2021,FR_V08,Clematis vitalba,100-200,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 3,single.flower
22,7,2021,FR_V08,Convolvulus arvensis,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Convolvulus sepium,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Crepis sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
22,7,2021,FR_V08,Crepis sp,16,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
22,7,2021,FR_V08,Daucus carota,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
22,7,2021,FR_V08,Erigeron annuus,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
22,7,2021,FR_V08,Fallopia convolvulus,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Filipendula ulmaria,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Filipendula ulmaria,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Filipendula ulmaria,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Galium mollugo,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,cyme
22,7,2021,FR_V08,Geranium molle,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Helminthotheca echioides,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
22,7,2021,FR_V08,Hypericum perforatum,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Hypericum perforatum,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Hypericum perforatum,50,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Lactuca serriola,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
22,7,2021,FR_V08,Lapsana communis,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
22,7,2021,FR_V08,Lysimachia arvensis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Lysimachia foemina,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Lysimachia vulgaris,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Lythrum salicaria,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Malva alcea,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Medicago lupulina,26,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Myosotis arvensis,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,cyme
22,7,2021,FR_V08,Myosotis arvensis,25,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,cyme
22,7,2021,FR_V08,Myosotis arvensis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,cyme
22,7,2021,FR_V08,Myosotis sp,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,cyme
22,7,2021,FR_V08,Papaver dubium,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Papaver rhoeas,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Polygonum aviculare,16,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Rubus sp,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Silene latifolia,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
22,7,2021,FR_V08,Sonchus asper,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
22,7,2021,FR_V08,Sonchus asper,9,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
22,7,2021,FR_V08,Torilis arvensis,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
22,7,2021,FR_V08,Torilis arvensis,13,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
22,7,2021,FR_V08,Torilis arvensis,28,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
22,7,2021,FR_V08,Tragopogon pratensis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
22,7,2021,FR_V08,Trifolium incarnatum,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Trifolium incarnatum,11,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Trifolium pratense,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Trifolium pratense,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Trifolium pratense,24,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Trifolium pratense,36,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Trifolium repens,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Trifolium repens,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Trifolium resupinatum,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Trifolium resupinatum,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,7,2021,FR_V08,Tripleurospermum inodorum,15,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
22,7,2021,FR_V08,Urtica dioica,18,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
22,4,2021,FR_V09,Ajuga reptans,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Buglossoides arvensis,17,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Capsella bursa-pastoris,42,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Capsella bursa-pastoris,45,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Capsella bursa-pastoris,47,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Capsella bursa-pastoris,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Capsella bursa-pastoris,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Daucus carota,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,umbel
22,4,2021,FR_V09,Lamium purpureum,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Lamium purpureum,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Lamium purpureum,11,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Lamium purpureum,52,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Plantago lanceolata,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
22,4,2021,FR_V09,Primula veris,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Prunus sp,100-200,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,single.flower
22,4,2021,FR_V09,Prunus sp,100-200,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,single.flower
22,4,2021,FR_V09,Ranunculus repens,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
22,4,2021,FR_V09,Senecio vulgaris,42,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
22,4,2021,FR_V09,Senecio vulgaris,63,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
22,4,2021,FR_V09,Taraxacum officinale,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
22,4,2021,FR_V09,Taraxacum officinale,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
22,4,2021,FR_V09,Taraxacum officinale,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
22,4,2021,FR_V09,Taraxacum officinale,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
22,4,2021,FR_V09,Valerianella locusta,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,umbel
