Survey,Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Habitat,Country,Locality,Latitude,Longitude,Coordinate_precision,Elevation,Day,Month,Year,Comments,Temperature,Humidity
UNIPD01,Achillea_millefolium,Eristalis_rupium,1,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,26,7,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Eristalis_tenax,1,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,26,7,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Eristalis_tenax,2,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,14,7,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Merodon_sp,1,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,26,7,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Sphaerophoria_scripta,1,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,14,7,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Syritta_pipiens,1,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,26,7,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Zygaena_filipendulae,1,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,14,7,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Eristalis_similis,1,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,29,8,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Eristalis_tenax,3,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,29,8,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Dinera_grisescens,1,Standardized_observations_on_plants,5,800,UNIPD01_In,Riparian,Italy,Pergine_Valsugana,46.078271,11.279119,10_m,600,29,6,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Lindenius_albilabris,1,Standardized_observations_on_plants,5,800,UNIPD01_In,Riparian,Italy,Pergine_Valsugana,46.078271,11.279119,10_m,600,29,6,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Physocephala_rufipes,1,Standardized_observations_on_plants,5,800,UNIPD01_In,Riparian,Italy,Pergine_Valsugana,46.078271,11.279119,10_m,600,29,6,2018,NA,NA,NA
UNIPD01,Achillea_millefolium,Sphaerophoria_scripta,4,Standardized_observations_on_plants,5,800,UNIPD01_In,Riparian,Italy,Pergine_Valsugana,46.078271,11.279119,10_m,600,18,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Andrena_alfkenella,1,Standardized_observations_on_plants,5,800,UNIPD01_H,Riparian,Italy,Scurelle,46.130801,11.499712,10_m,1080,10,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Cheilosia_impressa,1,Standardized_observations_on_plants,5,800,UNIPD01_H,Riparian,Italy,Scurelle,46.130801,11.499712,10_m,1080,10,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Eristalis_arbustorum,7,Standardized_observations_on_plants,5,800,UNIPD01_H,Riparian,Italy,Scurelle,46.130801,11.499712,10_m,1080,10,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Eristalis_tenax,1,Standardized_observations_on_plants,5,800,UNIPD01_H,Riparian,Italy,Scurelle,46.130801,11.499712,10_m,1080,10,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Exorista_rustica,1,Standardized_observations_on_plants,5,800,UNIPD01_H,Riparian,Italy,Scurelle,46.130801,11.499712,10_m,1080,10,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Melanostoma_mellinum,1,Standardized_observations_on_plants,5,800,UNIPD01_H,Riparian,Italy,Scurelle,46.130801,11.499712,10_m,1080,10,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Orthonevra_nobilis,1,Standardized_observations_on_plants,5,800,UNIPD01_H,Riparian,Italy,Scurelle,46.130801,11.499712,10_m,1080,10,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Oxybelus_trispinosus,1,Standardized_observations_on_plants,5,800,UNIPD01_H,Riparian,Italy,Scurelle,46.130801,11.499712,10_m,1080,10,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Syritta_pipiens,2,Standardized_observations_on_plants,5,800,UNIPD01_H,Riparian,Italy,Scurelle,46.130801,11.499712,10_m,1080,10,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Zophomyia_temula,2,Standardized_observations_on_plants,5,800,UNIPD01_H,Riparian,Italy,Scurelle,46.130801,11.499712,10_m,1080,10,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Apis_mellifera,1,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,27,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Chrysotoxum_bicinctum,1,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,27,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Eristalis_arbustorum,5,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,27,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Eristalis_rupium,1,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,27,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Eristalis_tenax,3,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,27,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Hubneria_affinis,1,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,27,6,2018,NA,NA,NA
UNIPD01,Aegopodium_podagraria,Xylota_sylvarum,1,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,27,6,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Billaea_irrorata,1,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Cheilosia_impressa,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Cheilosia_scutellata,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Cheilosia_vernalis,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Chrysogaster_solstitialis,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Conops_flavipes,2,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Eristalis_arbustorum,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,13,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Eristalis_arbustorum,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Eristalis_tenax,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,13,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Hylaeus_alpinus,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Melangyna_umbellatarum,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Orthonevra_nobilis,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Oxybelus_trispinosus,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Syritta_pipiens,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Volucella_pellucens,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Angelica_sylvestris,Xylota_segnis,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Cheilosia_aerea,1,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Eristalis_arbustorum,2,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Eristalis_tenax,1,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Melanostoma_mellinum,3,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Scaeva_pyrastri,1,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Sphaerophoria_scripta,3,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Syritta_pipiens,1,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Cheilosia_nigripes,3,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Criorhina_berberina,1,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Eristalis_tenax,1,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Meigenia_dorsalis,2,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Melanostoma_mellinum,1,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,10,6,2018,NA,NA,NA
UNIPD01,Anthriscus_sylvestris,Sphegina_sibirica,2,Standardized_observations_on_plants,5,800,UNIPD01_Hn,Riparian,Italy,Scurelle,46.137372,11.502687,10_m,1170,10,6,2018,NA,NA,NA
UNIPD01,Anthyllis_vulneraria,Bombus_pascuorum,1,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,27,6,2018,NA,NA,NA
UNIPD01,Anthyllis_vulneraria,Bombus_terrestris/lucorum,1,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,6,6,2018,NA,NA,NA
UNIPD01,Anthyllis_vulneraria,Eristalis_tenax,2,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,27,6,2018,NA,NA,NA
UNIPD01,Anthyllis_vulneraria,Andrena_ovatula,1,Standardized_observations_on_plants,5,800,UNIPD01_G,Riparian,Italy,Borgo_Valsugana,46.056389,11.524278,10_m,390,10,6,2018,NA,NA,NA
UNIPD01,Anthyllis_vulneraria,Bombus_campestris,1,Standardized_observations_on_plants,5,800,UNIPD01_G,Riparian,Italy,Borgo_Valsugana,46.056389,11.524278,10_m,390,10,6,2018,NA,NA,NA
UNIPD01,Anthyllis_vulneraria,Bombus_pascuorum,1,Standardized_observations_on_plants,5,800,UNIPD01_G,Riparian,Italy,Borgo_Valsugana,46.056389,11.524278,10_m,390,10,6,2018,NA,NA,NA
UNIPD01,Anthyllis_vulneraria,Sphaerophoria_scripta,1,Standardized_observations_on_plants,5,800,UNIPD01_G,Riparian,Italy,Borgo_Valsugana,46.056389,11.524278,10_m,390,10,6,2018,NA,NA,NA
UNIPD01,Anthyllis_vulneraria,Apis_mellifera,1,Standardized_observations_on_plants,5,800,UNIPD01_H,Riparian,Italy,Scurelle,46.130801,11.499712,10_m,1080,28,6,2018,NA,NA,NA
UNIPD01,Aquilegia_vulgaris,Ochlodes_sylvanus,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,26,6,2018,NA,NA,NA
UNIPD01,Arctium_lappa,Bombus_pascuorum,14,Standardized_observations_on_plants,5,800,UNIPD01_Bn,Riparian,Italy,Fonzaso,46.02131,11.772506,10_m,330,28,8,2018,NA,NA,NA
UNIPD01,Arctium_lappa,Eristalis_tenax,2,Standardized_observations_on_plants,5,800,UNIPD01_Bn,Riparian,Italy,Fonzaso,46.02131,11.772506,10_m,330,28,8,2018,NA,NA,NA
UNIPD01,Arctium_lappa,Halictus_simplex,1,Standardized_observations_on_plants,5,800,UNIPD01_Bn,Riparian,Italy,Fonzaso,46.02131,11.772506,10_m,330,28,8,2018,NA,NA,NA
UNIPD01,Arctium_lappa,Bombus_lapidarius,12,Standardized_observations_on_plants,5,800,UNIPD01_In,Riparian,Italy,Pergine_Valsugana,46.078271,11.279119,10_m,600,26,7,2018,NA,NA,NA
UNIPD01,Arctium_lappa,Bombus_lapidarius,1,Standardized_observations_on_plants,5,800,UNIPD01_In,Riparian,Italy,Pergine_Valsugana,46.078271,11.279119,10_m,600,10,7,2018,NA,NA,NA
UNIPD01,Arctium_lappa,Bombus_terrestris/lucorum,1,Standardized_observations_on_plants,5,800,UNIPD01_In,Riparian,Italy,Pergine_Valsugana,46.078271,11.279119,10_m,600,26,7,2018,NA,NA,NA
UNIPD01,Arctium_lappa,Episyrphus_balteatus,1,Standardized_observations_on_plants,5,800,UNIPD01_In,Riparian,Italy,Pergine_Valsugana,46.078271,11.279119,10_m,600,10,7,2018,NA,NA,NA
UNIPD01,Arctium_lappa,Eristalis_tenax,1,Standardized_observations_on_plants,5,800,UNIPD01_In,Riparian,Italy,Pergine_Valsugana,46.078271,11.279119,10_m,600,26,7,2018,NA,NA,NA
UNIPD01,Aruncus_dioicus,Apis_mellifera,5,Standardized_observations_on_plants,5,800,UNIPD01_F,Riparian,Italy,Grigno,45.974635,11.682237,10_m,230,12,7,2018,NA,NA,NA
UNIPD01,Aruncus_dioicus,Eristalis_arbustorum,1,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,27,6,2018,NA,NA,NA
UNIPD01,Aruncus_dioicus,Syritta_pipiens,3,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,27,6,2018,NA,NA,NA
UNIPD01,Aruncus_dioicus,Apis_mellifera,15,Standardized_observations_on_plants,5,800,UNIPD01_Fn,Riparian,Italy,Grigno,45.969837,11.685453,10_m,220,12,7,2018,NA,NA,NA
UNIPD01,Aruncus_dioicus,Apis_mellifera,3,Standardized_observations_on_plants,5,800,UNIPD01_Gn,Riparian,Italy,Borgo_Valsugana,46.066053,11.531447,10_m,480,28,6,2018,NA,NA,NA
UNIPD01,Aruncus_dioicus,Eristalis_tenax,1,Standardized_observations_on_plants,5,800,UNIPD01_Gn,Riparian,Italy,Borgo_Valsugana,46.066053,11.531447,10_m,480,28,6,2018,NA,NA,NA
UNIPD01,Astragalus_glycyphyllos,Bombus_pascuorum,2,Standardized_observations_on_plants,5,800,UNIPD01_En,Riparian,Italy,Canal_San_Bovo,46.202528,11.664278,10_m,910,13,7,2018,NA,NA,NA
UNIPD01,Barbarea_vulgaris,Paragus_tibialis,1,Standardized_observations_on_plants,5,800,UNIPD01_E,Riparian,Italy,Canal_San_Bovo,46.190895,11.684623,10_m,810,10,6,2018,NA,NA,NA
UNIPD01,Barbarea_vulgaris,Sphaerophoria_scripta,2,Standardized_observations_on_plants,5,800,UNIPD01_E,Riparian,Italy,Canal_San_Bovo,46.190895,11.684623,10_m,810,10,6,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Apis_mellifera,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,26,6,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Bombus_pascuorum,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,26,6,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Eristalis_tenax,4,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,26,6,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Apis_mellifera,300,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,25,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Argynnis_paphia,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,12,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Argynnis_paphia,5,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,12,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Bombus_pascuorum,3,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,12,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Eristalis_tenax,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,12,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Eristalis_tenax,4,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,25,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Macroglossum_stellatarum,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,12,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Macroglossum_stellatarum,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,12,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Maniola_jurtina,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,25,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Ochlodes_sylvanus,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,25,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Vanessa_atalanta,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,12,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Vanessa_atalanta,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,25,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Vanessa_atalanta,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,25,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Argynnis_paphia,2,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,29,8,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Bombus_pascuorum,2,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,29,8,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Eristalis_tenax,3,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,29,8,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Megachile_melanopyga,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,29,8,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Ochlodes_sylvanus,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,29,8,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Volucella_zonaria,1,Standardized_observations_on_plants,5,800,UNIPD01_B,Riparian,Italy,Fonzaso,45.986596,11.781124,10_m,280,29,8,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Apis_mellifera,50,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Bombus_bohemicus,2,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Bombus_pascuorum,1,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Eristalis_tenax,2,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,12,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Eristalis_tenax,2,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Gonepteryx_rhamni,1,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Ochlodes_sylvanus,8,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Sphaerophoria_scripta,1,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Apis_mellifera,1,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,28,8,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Eristalis_tenax,5,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,28,8,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Gonepteryx_rhamni,2,Standardized_observations_on_plants,5,800,UNIPD01_C,Riparian,Italy,Imer,46.129742,11.769039,10_m,580,28,8,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Argynnis_aglaja,16,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Argynnis_paphia,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Eristalis_similis,4,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Eristalis_tenax,2,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Macroglossum_stellatarum,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Meliscaeva_auricollis,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
UNIPD01,Buddleja_davidii,Ochlodes_sylvanus,1,Standardized_observations_on_plants,5,800,UNIPD01_D,Riparian,Italy,Tonadico,46.200431,11.867593,10_m,1050,24,7,2018,NA,NA,NA
